,revenue,counts,name
47154,17.303218730232487,1,Kroyer Films
81129,17.303218730232487,1,Youngheart Productions
81130,17.303218730232487,1,FAI Films
3631,15.372650415431167,3,Filmax
76530,15.312778153923068,1,Cinema City Company Limited
927,16.478999283599414,4,Palace Pictures
4000,18.722003931853262,4,Maverick Films
5218,20.372482917905167,2,Imprint Entertainment
5219,19.397468494619,6,Sunswept Entertainment
12292,18.627619494108647,5,Temple Hill Entertainment
18617,17.31797392872655,2,Energy Entertainment
138,15.233606350383337,1,Schramm Film Koerner & Weber
4606,16.5839899093526,3,Zweites Deutsches Fernsehen (ZDF)
54211,16.6282885746118,1,David Merrick Productions
7984,14.50863523827109,1,"Zespól Filmowy ""Tor"""
12984,14.50863523827109,1,Norsk Film
63751,14.50863523827109,1,Sidéral Productions
893,17.373910513863876,2,Stanley Kramer Productions
11340,14.485868525818425,1,Studio Box
6125,20.35880667969062,2,Walt Disney Animation Studios
11802,17.433952499385175,1,Onda Entertainment
51570,17.433952499385175,1,KrautPack Entertainment
4016,12.905547265556732,1,Panorama
12180,14.784331926963219,2,Warp Films
15308,15.267124385204808,1,Wild Bunch Distribution
3929,17.824223860433392,6,Robert Simonds Productions
34447,17.487756870152484,1,Furry Vengeance Productions
1997,16.80006291853873,1,Banques Populaire Image 7
11433,14.23010038159467,2,C.R.R.A.V. Nord Pas de Calais
11434,17.294739671210717,2,Région Nord-Pas-de-Calais
21241,18.253033747187917,1,Bushwood Pictures
21242,18.253033747187917,1,Never Been Kissed Productions
1508,17.73651921126677,1,Wildgaze Films
6401,17.73651921126677,1,Alan Greenspan Productions
6402,18.39006662475702,2,Mars Media Beteiligungs
73953,17.73651921126677,1,ELC Productions Ltd.
20363,18.545057901630265,1,Equity Pictures Medienfonds GmbH & Co. KG IV
14914,9.96880701865677,1,HBO Documentary
62702,9.96880701865677,1,Whyaduck Productions
4921,15.60727002719233,1,Bakshi Productions
4922,15.60727002719233,1,Aspen Productions
2308,18.77844733315932,2,Type A Films
2795,18.913751867217837,1,Ott Medien
2796,18.17844512548946,3,Wild West Picture Show Productions
3921,10.091376913633546,1,The Film
23123,10.091376913633546,1,Mars Film
2087,17.80298501588232,2,Blackfriars Bridge Films
2088,13.606156094642685,2,NALA Films
2089,17.20131642903396,1,Samuels Media
3567,17.026092443005954,1,Room 9 Entertainment
7263,16.904457168067058,6,FilmDistrict
201,14.1179489957034,3,Arte
336,18.064005800013632,1,Wiedemann & Berg Filmproduktion
337,18.064005800013632,1,Creado Film
9169,19.830743114900844,3,Hemisphere Media Capital
11956,20.09190025570506,1,Apparatus Productions
19108,19.07373075030799,2,Latina Pictures
23644,20.09190025570506,1,2DUX²
12745,15.797526801328287,3,British Screen Productions
10289,17.254774999077323,3,DMG Entertainment
70993,18.71124897992439,1,Ehman Productions
39024,14.631858516121712,1,Mm...Buttered Panini Productions
45004,14.631858516121712,1,Charlie Guidance
7531,15.248793461306969,1,abramoff Production
7532,15.248793461306969,1,Scorpion Film Production
7533,15.248793461306969,1,Abramoff Production
1163,17.035823349900593,1,Larger Than Life Productions
50481,17.035823349900593,1,Vendian Entertainment
50482,17.035823349900593,1,Route One Films
3782,14.019296329072251,2,Tax Credit Finance
4634,15.01477087594803,1,Oceana Media Finance
5860,14.014962635145615,3,Anchor Bay Films
6563,15.01477087594803,1,Barbarian Films
10808,16.137395238151097,2,Overnight Films
24322,15.01477087594803,1,Red Dragon Productions
24323,15.01477087594803,1,Morabito Picture Company
88639,15.01477087594803,1,Number 13
7410,15.860920151536149,1,Imax Film Entertainment
240,17.71857358238092,1,Bazmark Films
7888,17.71857358238092,1,ScreenWest
5635,19.65807373580055,2,China Film Group
48873,19.62051631672626,1,Le Vision Pictures
86433,19.62051631672626,1,Legendary East
86434,19.62051631672626,1,Kava Productions
2394,17.191491938425465,1,Artina Films
9351,17.191491938425465,1,Fade to Black Productions
49123,17.830955625462494,1,Ringerike Erste Filmproduktion
2575,16.71570342649886,3,21 Laps Entertainment
19632,15.011126137769,1,3311 Productions
88548,15.011126137769,1,Story Ink
13240,14.314337281991973,1,Bron Studios
20448,19.467742100651442,2,U-Drive Productions
89313,16.937773759216324,1,Gruskoff/Levy Company
89314,16.937773759216324,1,ML Film Entertainment International
8,15.194578460196032,7,Fine Line Features
3322,12.76906734587934,2,August Entertainment
24868,13.546431700991352,1,Mindel-Shaw Productions
5367,18.064975458314464,1,Gaylord Films
8807,17.97727833908648,2,Dylan Sellers Productions
863,12.443225605217448,1,Mantarraya Producciones
864,12.443225605217448,1,No Dream Cinema
6505,12.443225605217448,1,Coproduction Office
724,18.372660340441165,1,Beijing New Picture Film Co. Ltd.
12205,18.372660340441165,1,EDKO Film
49512,18.372660340441165,1,New Picture Company
14228,18.095868548074293,1,Cupid Productions
16849,16.209714936876978,1,Extreme Productions
5056,12.734580607848564,3,Head Gear Films
64416,8.440528106480752,1,Langley Park Productions
3155,11.104295353518907,1,Burgundy Films
2528,18.99300851122352,1,Top Cow Productions
5585,18.99300851122352,1,Stephen J. Cannell Productions
10893,18.845693016650063,7,Big Screen Productions
10908,18.99300851122352,1,Phoenix Film Partners
32299,16.269556910529467,2,Blue-Tongue Films
47729,17.321123787184952,2,STX Entertainment
69542,17.892686122840352,1,Ahimsa Films
9225,16.455750616451343,1,Blinder Films
12398,16.455750616451343,1,Chic Films
20580,15.430359055152437,2,Amazon Studios
37812,16.455750616451343,1,Westerly Films
46421,16.455750616451343,1,Revolver Amsterdam
4908,16.554712447478124,2,First Generation Films
6778,16.421983743603196,1,Televisió de Catalunya TV3
11068,16.421983743603196,1,Nostromo Pictures
16055,16.421983743603196,1,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)
22862,16.421983743603196,1,Cindy Cowan Entertainment
22863,16.421983743603196,1,La Sexta
58260,16.421983743603196,1,Attitude Pinículas y Films A.I.E.
27100,11.84028487707477,1,Zeynofilm
75039,11.84028487707477,1,Production 2006
75040,11.84028487707477,1,1000 Volt
16853,11.226719341725083,2,Rook Films
2735,19.7353610220297,2,Mid Atlantic Films
3045,18.685792400344354,8,Sony Pictures Releasing
282,19.712361297244673,1,Bookshop Productions
283,19.712361297244673,1,Notting Hill Pictures
31080,15.716720474646541,4,Polygram Filmed Entertainment
8779,14.151982794585487,1,WW Production
12194,16.860032995687696,1,Zucker/Netter Productions
1606,17.534072568797775,1,Brillstein-Grey Entertainment
15583,16.90655301132259,1,P & L
10930,19.26978648200063,1,Bagdasarian Productions
22213,19.19285152895439,16,TSG Entertainment
2315,15.448314741562754,2,Paramount Classics
9015,13.694398170875521,4,Worldview Entertainment
11112,9.129238770539141,1,Arcade Pictures
34281,14.038654109278484,1,Santa Clara Productions
98,16.587637611151298,1,Detour Film Production
539,17.43620195855692,2,Block 2 Pictures
26492,17.97559192309749,1,Jet Tone Films
59387,18.82614585206053,1,Hengdian Chinese Film Production Co.
59388,18.82614585206053,1,Beijing Weiyingshidai Culture & Media
136,17.256403102062876,2,City Light Films
3645,18.89691492294874,1,Barwood Films
4384,14.962335701333625,1,Tempesta Films
19231,19.74035087168164,1,Patalex III Productions Limited
1075,17.99751807374277,1,Europa Corp
4170,17.403474464009697,1,Playtone Productions
7460,18.105839148184856,2,Vendome Pictures
23683,14.082393061338518,1,Aurora Productions LLC
23684,14.082393061338518,1,Kodiak Films
5677,16.8845267034804,1,Flavor Unit Entertainment
12154,14.56403594183357,2,Fox Star Studios
71966,14.9070962175947,1,Bling Unplugged
2373,16.253468671744212,1,Patriot Pictures
11201,16.253468671744212,1,Rafter H Entertainment
45441,12.821190714770049,1,Gaumont Production
33805,17.11826326910146,1,Triggerfish Animation
2877,15.793339828311348,1,Living Films
6320,15.972752058374866,3,Hwy61
22146,16.084061004284788,3,Black Bear Pictures
36212,15.793339828311348,1,Boies / Schiller Film Group
3653,17.098703997453345,3,Eros International
69903,16.70588231586044,1,Colour Yellow Pictures
1315,15.343689005649487,2,Charles Chaplin Productions
245,17.68729410749692,1,Cowboy Films
20369,17.68729410749692,1,Slate Films
20370,17.68729410749692,1,Tatfilm
1468,14.221467680037717,2,Ferndale Films
73216,11.936629887534313,1,Apollo Media
4463,14.695798497619505,1,Talent House
60824,13.695632955233025,1,Harvey Mason Media
1268,15.230217497260556,6,Focus Films
2823,13.232114241363448,1,Be Good Productions
11278,15.69751919610394,2,Inferno Distribution
47396,15.899754051795206,1,Mantle Clinic II
84212,10.184447079227082,1,Mary Murphy & Company
49325,17.284105898620652,4,Parkes+MacDonald Image Nation
5277,13.359920945851105,1,Glass Key
5278,13.359920945851105,1,Wildcard Productions
11737,16.061322315907194,1,Antena 3 Televisión
57206,16.061322315907194,1,Xuxa Producciones S.L.
8526,15.89495209964411,1,MelinaFilm
39125,15.89495209964411,1,Lopert Pictures Corporation
2335,14.572471229890288,3,Film 4
9210,12.39612907083089,3,Film Four International
36003,11.819623090350523,1,Beambright
631,18.502628506624994,1,Parkway Pictures (I)
7692,17.14771506813948,1,World 2000 Entertainment
19951,17.14771506813948,1,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
19952,17.14771506813948,1,QI Quality International GmbH & Co. KG
3223,15.623970789853148,1,MeniThings LLC
1989,17.701600181365915,1,barefoot films
1504,16.999427874137787,8,Cinergi Pictures Entertainment
10677,18.80252077128858,1,Toma 78
10678,18.80252077128858,1,De Milo
10308,17.3347800125005,8,Dino De Laurentiis Company
10355,16.7468737522911,2,Spelling Films
8430,17.46622957663181,1,Cliffjack Motion Pictures
8852,17.688078800451624,1,Virgin Produced
52337,17.688078800451624,1,SkyLand Entertainment
1260,13.88559803015723,1,Synchronistic Pictures
22310,13.9264712932567,2,Atlantic Swiss Productions
23558,13.88559803015723,1,Hermetof Pictures
23559,13.88559803015723,1,Magna Films
23560,13.88559803015723,1,Kalkronkie
23561,13.88559803015723,1,Artemis Films
23563,13.88559803015723,1,Lonely Dragon
44091,13.88559803015723,1,Magnolia Mae Films
20004,19.330887707295553,2,"Zanuck Company, The"
7505,19.664790390613746,5,Marvel Entertainment
20241,18.82091455934458,1,Crystal Sky Pictures
27551,19.004760760576584,2,Michael De Luca Productions
8532,17.470125867372243,3,1984 Private Defense Contractors
10427,17.232673260534288,4,Open Road Films
12234,17.862004300543482,2,Chambara Pictures
23537,17.7190833406143,1,Sellers-Edwards productions
7008,5.723585101952381,1,Centerstage Productions
57621,5.723585101952381,1,Film Development Council of the Philippines
22210,19.725613313623455,1,Ontario Film Development Corporation
95018,19.725613313623455,1,MPH Entertainment Productions
3080,16.154728690906772,2,Midfield Films
10462,17.45214444371182,2,WT2 Productions
1176,17.05743076003185,4,Lorimar Film Entertainment
7261,12.865531182782325,1,Back Allie Productions
3334,15.803478723550173,2,Adam Fields Productions
81140,16.38045991542581,1,Two Girls Productions
74192,18.553416731576185,1,Eketahuna LLC
2885,17.794386576797177,3,Starz Animation
4279,16.626549744869042,1,IDT Entertainment
16424,16.73291592649558,2,AVM Productions
1224,16.69515801287609,4,Intrepid Pictures
8083,16.6406670027879,1,Film Rites
8084,16.6406670027879,1,Galavis Film
8085,10.734490370045101,2,Picture Machine
23625,16.6406670027879,1,"Fria Luz Del Dia, A.I.E."
309,10.862147880776792,1,Angoa-Agicoa
851,10.862147880776792,1,MEDIA Programme of the European Union
6111,12.038582297133866,3,Arte France
11246,11.620264262597674,3,Région Ile-de-France
17084,10.862147880776792,1,Catherine Dussart Productions (CDP)
17298,13.714262498150507,2,Centre National du Cinéma et de L'image Animée (CNC)
26255,10.862147880776792,1,Bophana Production
76714,19.123907514337912,1,JC 23 Entertainment
205,18.671433275509983,1,Mirage Entertainment
22308,14.748286262938278,1,Echo Lake Entertainment
34982,16.94429708136589,2,Mythology Entertainment (II)
10936,14.431731632811994,3,Hydraulx
11407,16.755533794176515,5,Baltimore Pictures
684,7.757906208351747,1,Kim Ki-Duk Film
57752,14.215978534515415,1,Nord-Ouest Films
22339,14.535757695038031,1,Company Films
22340,14.535757695038031,1,Dalian Wanda Group
17653,15.341566861459324,1,22h22
63051,15.341566861459324,1,Lucky Man Films
10765,17.937794488875618,1,Studio Swan
10766,17.937794488875618,1,RoC Works Co.
15059,14.802639550879526,1,Simcom Limited
15493,14.802639550879526,1,Allarcom Limited
15494,14.802639550879526,1,British Columbia Television
21287,14.802639550879526,1,CFCN Communications
21288,14.802639550879526,1,TBA Film
4351,16.27015162413294,1,Trans Pacific Films
15505,12.160682943231363,1,NHK
42344,12.160682943231363,1,Mico
42345,12.160682943231363,1,Mount Film Group
6639,15.321331069979973,4,Televisión Española (TVE)
7341,13.653296287935444,1,AXN
11427,13.653296287935444,1,Instituto de Crédito Oficial (ICO)
11651,13.653296287935444,1,Rodar y Rodar Cine y Televisión
35559,13.653296287935444,1,Institut Català de les Empreses Culturals (ICEC)
25836,11.227148243803411,1,Altus Productions
25837,11.227148243803411,1,Ealing Metro International
25838,13.05368045901665,2,Occupant Entertainment
1685,18.386282851878786,1,Hofflund/Polone
9269,18.386282851878786,1,Global Entertainment Productions GmbH & Company Medien KG
8406,18.494722086855006,3,Big Kid Pictures
10393,6.46302945692067,1,Vertigo Films
146,16.368855202542523,2,Handmade Films Ltd.
368,17.889581219858503,1,Splendid Pictures
12027,17.889581219858503,1,Madacy Entertainment
53804,13.377214876202816,1,Waadi Animations
83223,13.377214876202816,1,ARY Films
83224,13.377214876202816,1,SOC Films
7218,17.164112546838336,2,platinum studios
7297,18.97928073042184,1,Fairview Entertainment
23300,18.97928073042184,1,K/O Camera Toys
3528,18.827097852325732,5,Thunder Road Pictures
20742,15.254363924621302,1,RKO Pictures
20761,16.454567887579532,1,Wide Angle Creations
78975,16.454567887579532,1,Rajkumar Theatres
16947,7.569411792450712,1,KODA Entertainment
879,16.75723137258213,1,Out of the Blue... Entertainment
1708,16.75723137258213,1,Starbucks Entertainment
5227,16.75723137258213,1,Cinema Gypsy Productions
3036,20.446905807585598,1,Walt Disney Studios Motion Pictures
5716,16.240459202239478,1,Polygon Entertainment
12621,16.240459202239478,1,Doosabu Film
682,19.445759040836705,1,Peninsula Films
14577,19.445759040836705,1,Sony Pictures Worldwide Acquisitions (SPWA)
21212,16.910214355523678,2,Italian Tax Credit
23731,19.445759040836705,1,Birnbaum/Barber
23732,19.445759040836705,1,Cineroma SRL
23733,19.445759040836705,1,French Tax Credit
8888,14.23201324446982,3,The Samuel Goldwyn Company
27128,16.815235848803244,1,The Bubble Factory
38181,16.815235848803244,1,American Films
12966,17.928615325188154,2,Perdido Productions
29223,14.453216267554483,2,Ministero per i Beni e le Attività Culturali (MiBAC)
46344,14.499871754556056,1,Frenesy Film Company
77393,14.499871754556056,1,Sensi Contemporanei Cinema e Audiovisivo
77394,14.499871754556056,1,Cota Film
77395,14.499871754556056,1,Regione Siciliana
77396,14.499871754556056,1,Sicilia Film Commission
22632,14.448590376592355,3,Verisimilitude
59030,14.079178587545167,1,Kotva Films
82322,14.206905138855657,1,Opera Film (II)
7364,18.91199593475519,4,Heyday Films
744,13.60174167679289,1,Diaphana Films
3280,13.733810143720781,1,Igor Film
10207,13.733810143720781,1,Casbah Film
105,16.53150505276926,1,Ciby 2000
11840,14.851013006676734,2,Film Victoria
39250,14.851013006676734,2,House & Moorhouse Films
1576,16.11809565095832,1,Nadiadwala Grandsons
11565,18.925737923433314,4,The Safran Company
31375,19.50659079177657,3,Evergreen Media Group
558,17.312018119430753,1,Lisberger/Kushner
6574,17.48673507683949,1,Lions Gate Family Entertainment
21234,14.500839252176515,2,Crest Animation Productions
32837,16.375509219389816,1,Film Commission Regione Valle d'Aosta
7,18.27706580563095,5,DreamWorks
1560,17.64411223323156,2,Roth-Arnold Productions
2674,17.36529562979615,3,Telecinco Cinema
7345,16.542948866711548,2,Vaca Films
10031,16.542948866711548,2,Morena Films
29564,16.498849102653722,2,Telefónica Studios
73567,16.310257053954384,1,Coproducción España-Argentina-Francia
73568,16.310257053954384,1,K&S Films
5738,17.934373164695096,1,Stonebridge Entertainment
2902,17.255067301736418,2,SND
8061,10.982577174715374,1,Life Sentence Films
290,17.405270277685617,5,Ingenious Media
2363,17.536414771459132,4,Cold Spring Pictures
2364,17.614954876679462,5,The Montecito Picture Company
18713,18.538842649156333,3,Prana Studios
2015,16.44637743722783,1,Darlow Smithson Productions
5826,16.44637743722783,1,PBS
52377,10.813096007646362,1,Haile Addis Pictures
7585,17.173951992892228,1,Delphi II Productions
8805,17.173951992892228,1,Industrial Light & Magic (ILM)
12646,17.999017425326173,1,The Badham-Cohen Group
5896,18.159315979817958,1,Cine Bazar
49301,18.159315979817958,1,Toho Pictures
2061,16.44439665150065,3,Twisted Pictures
23019,18.45096598105566,2,Evolution Entertainment
55405,18.459051759676548,1,Saw Productions Inc.
53,11.174974956402053,3,Les Films du Carrosse
1650,9.787403073515327,1,PECF
10460,9.787403073515327,1,Produzione Intercontinentale Cinematografica (PIC)
1880,17.554845455566703,1,Zentropa Productions
8275,17.554845455566703,1,Spier Films
17748,17.554845455566703,1,Forward Films
92534,3.4011973816621555,1,Zyzzyx LLC
15298,17.53904667192128,1,Malpaso Company
12365,18.56348523568515,1,Brownstone Productions
8504,16.469161412153404,2,Block / Hanson
8505,13.771809422693176,1,Watley Entertainment
8506,13.771809422693176,1,Gideon Productions
28064,13.771809422693176,1,Blue Light
16943,16.860032995687696,1,Sri Sathya Sai Movies
11582,17.182806387950748,1,Case 39 Productions
11092,16.998093681105903,2,Ram Bergman Productions
49983,15.651670092774722,1,Mattel Entertainment
53592,15.651670092774722,1,Dolphin Entertainment
2753,18.28829155590662,1,MacGillivray Freeman Films
23689,18.497641785088494,1,Village-A.M. Partnership
23690,18.497641785088494,1,Coast Ridge
23691,18.497641785088494,1,Junger Witt Productions
3034,17.7915685700233,4,TV Tokyo
5372,18.15699162019268,2,Oriental Light and Magic
5399,17.60101153624002,1,GameFreak
8157,17.60101153624002,1,East Japan Marketing & Communications Inc.
12653,17.8210298722148,2,Pikachu Project
12654,17.60101153624002,1,The Pokémon Company
12655,17.60101153624002,1,Shogakukan-Shueisha Productions
12658,17.60101153624002,1,Oriental Light and Magic Team Koitabashi
651,16.806732776492407,1,Breathless Associates
652,16.806732776492407,1,Miko Productions
20076,14.479330196452178,4,HandMade Films
58752,16.81349604113383,1,Python (Monty) Pictures
14637,11.270744543367364,3,Lagniappe Films
26072,8.339739766019143,1,I'm So Sorry Productions
8073,17.256576559538754,4,Nick Wechsler Productions
13649,17.65700431363476,4,Chockstone Pictures
2291,16.865150640083012,1,Journeyman Pictures
6714,16.865150640083012,1,Court 13 Pictures
12219,16.865150640083012,1,Cinereach
1848,16.224781697711506,1,Les Films d'Ici
17931,14.62731200106721,2,Bridgit Folman Film Gang
17932,16.224781697711506,1,Razor Film Produktion
6780,16.14643387249624,2,Televisión Española TVE
11736,17.511042385892043,1,El Deseo S.A.
2008,17.476536119152478,1,BHE Films
10520,17.476536119152478,1,Verona Produzione
1314,14.338224141140907,3,Hammer Film Productions
77208,19.319311850500466,1,Gama Entertainment Partners
13916,10.719957949128073,1,Banana-Moon Sky Films
6370,16.27841348887803,2,Quinta Communications
20395,15.50714502038767,2,Carthago Films S.a.r.l.
60229,15.510391952215842,1,Prima TV
72917,14.335540705970686,2,"Doha Film Institute, The"
130,19.983681919091627,7,Jerry Bruckheimer Films
19097,19.5981975122352,3,Junction Entertainment
12360,15.945573265808411,2,Vestron Pictures
14310,12.7098736543592,1,Jolly Russell Productions
14311,12.7098736543592,1,Vestron UK
3423,17.456666076784693,1,Film Direction
16856,14.234086673289104,1,Part II Productions
16857,14.234086673289104,1,Millimeter Films
21777,19.780288339755117,2,TC Productions
2484,17.20874333957088,1,Golar Productions
56674,13.741208259238059,1,Manga Films
1522,17.67188794248349,3,Neal Street Productions
34,11.859014467375637,2,Sony Pictures
10170,13.918484026891598,1,Cinemarque Entertainment
470,17.599341718547738,1,Recorded Pictures Company
472,17.599341718547738,1,Soprofilms
473,17.599341718547738,1,TAO Film
474,17.599341718547738,1,Yanco
36242,7.247080584585756,1,Kingsize Entertainment
5888,19.000746646180964,4,Walt Disney
11546,12.203248661839071,1,Bombshell Pictures
4988,17.412769089535022,2,Frank Yablans Presentations
12283,17.748885264763384,1,Miller-Milkis Productions
393,15.537689125706764,1,MACT Productions
394,15.537689125706764,1,Videofilms
395,15.537689125706764,1,Riofilm
5357,15.735309470801234,1,Zero Gravity Management
10843,17.18306125479897,2,Future Films
18621,15.735309470801234,1,Pierce/Williams Entertainment
3477,17.571505522425007,1,Star Overseas
20543,17.571505522425007,1,Universe Entertainment
6691,14.54450149783861,2,10th Hole Productions
6692,12.833495538848794,2,Benaroya Pictures
6693,11.726584177073223,1,Four of a Kind Productions
2453,16.11809565095832,1,Lord of the Wind
3553,14.500959180526555,1,Euforia Film
23682,14.500959180526555,1,FilmCamp
44992,14.500959180526555,1,Miho Film
44993,14.500959180526555,1,Barentsfilm
44995,14.500959180526555,1,Yellow Bastard Production
44996,14.500959180526555,1,News On Request (NOR)
44997,14.500959180526555,1,Zwart Arbeid
9350,14.849046698598539,4,Indian Paintbrush
13369,11.227368204623062,2,Super Crispy Entertainment
2395,16.396624460418007,3,HanWay Films
2695,15.741342335995315,1,Archipel 35
6461,15.741342335995315,1,Eyeworks
7131,15.741342335995315,1,France Television
8009,15.741342335995315,1,Belgacom
32634,15.741342335995315,1,Euro-Images
4285,18.209172143326146,1,Universal Cartoon Studios
738,13.800404026727959,1,Myriad Pictures
2372,13.800404026727959,1,Unison Films
10425,13.800404026727959,1,Kim and Jim Productions
14036,13.800404026727959,1,Division Films
14037,13.800404026727959,1,Dreambridge Films
922,14.211173977848064,2,SenArt Films
4228,12.445837297860619,1,Scranton/Lacy Films
4645,13.31577982431498,1,2T Produzione Film
16135,13.31577982431498,1,Globe Film
20295,15.448485330645315,2,Sociedad General de Televisión (Sogetel)
28040,15.289700634098299,1,Iberoamericana Films Produccion
10211,19.31703979708356,1,Alfran Productions
735,19.242990332081064,2,Waverly Films
1094,17.086237837419635,1,Homerun Productions
1095,15.322283538110232,2,Portman Entertainment Group
1096,17.086237837419635,1,Rich Pickings
1097,17.086237837419635,1,Sky Pictures
1098,17.086237837419635,1,Wave Pictures
65442,18.197537192638155,1,Beijing Dengfeng International Culture
65443,18.197537192638155,1,Chunqiu Time Co.
65444,18.197537192638155,1,Nanking Military Area Command Of The TV Art Centre
2214,18.537071815720807,1,Flower Films
6127,18.537071815720807,1,Metro-Goldwyn-Mayer Pictures
6485,15.030593614234144,1,Aligator Producciones
8676,16.855245637940804,4,uFilm
10159,15.022288524142182,1,nWave Pictures
10160,15.022288524142182,1,Illuminata Pictures
3289,16.5582891532581,1,Clap Filmes
19385,16.5582891532581,1,R&C Produzioni
25080,16.5582891532581,1,AFS Film
3681,14.648419680899378,1,Gorky Film Studio
3899,14.648419680899378,1,Nordisk Tonefilm International
13444,18.55327456094018,1,Outlaw Sinema
40112,18.55327456094018,1,Pendle Mountain Productions
61791,18.600889462865105,2,Feigco Entertainment
12137,16.32963598455418,1,Aura Film Partnership
12138,16.32963598455418,1,Fierce Entertainment
12139,16.32963598455418,1,Material Pictures
291,17.268189747910785,1,Perdido Prod.
12075,17.963825510452892,1,Silver Reel
902,18.47117004472365,1,AZL Productions KG
903,18.874469115972214,3,David Brown Productions
904,18.47117004472365,1,MFP Munich Film Partners
905,18.47117004472365,1,Phase 1 Productions
420,18.74348345404558,8,Marvel Studios
657,17.670910503029923,2,Toho-Towa
4650,17.670910503029923,2,Marubeni
7237,17.670910503029923,2,Tele München Fernseh Produktionsgesellschaft (TMG)
23932,17.670910503029923,2,UGC PH
1618,14.144938038458783,1,Komplizen Film
16110,14.144938038458783,1,Südwestrundfunk (SWR)
52412,14.144938038458783,1,Coop99 Filmproduktion
77154,14.144938038458783,1,KNM
77155,14.144938038458783,1,MonkeyBoy
79268,14.144938038458783,1,HiFilm
432,19.257429130950637,1,Branded Entertainment/Batfilm Productions
433,19.304868845885245,4,Weed Road Pictures
434,19.257429130950637,1,3 Art Entertainment
54,16.261382417314294,1,The Independent Film Channel Productions
307,16.934491567932817,2,IFC Films
11351,15.257236742645333,2,Hart-Sharp Entertainment
280,10.596634733096073,1,Cinémaginaire Inc.
2662,17.421008403139158,1,Trans-Film
22240,17.421008403139158,1,Initial Groupe
25129,17.421008403139158,1,Lumière Pictures
30655,17.421008403139158,1,Fallingcloud
6687,17.740905321610683,1,Viz Media
7606,17.740905321610683,1,Universal Pictures (UK)
19177,15.759985676746306,3,Red Granite Pictures
44640,13.003800537779847,1,erbp
370,19.250977762659545,1,Melampo Cinematografica
17387,2.3978952727983707,1,Jeonwonsa Film
42226,15.925474393888807,1,Palisades California Inc.
35849,9.612265889785814,1,Armory Films
12626,18.252263536113343,1,Boxing Cat Films
19507,17.64723461415475,2,Outlaw Productions (I)
95593,18.252263536113343,1,Santa Frost Productions
163,14.373950935696211,2,Revolution Films
5841,12.738305028643603,2,Castleberg Productions
17225,11.991702990767326,1,Paribas Film Corparation
19640,15.200618637028832,2,Maven Pictures
1756,17.815138341846634,2,Broadway Video
89094,18.67565524044879,1,M.G. Films
1747,14.827211464643087,1,Schiwago Film
9292,14.827211464643087,1,Hessischer Rundfunk (HR)
10847,14.827211464643087,1,Chromosom Filmproduktion
517,16.04013410948861,1,Allied Artists
518,16.04013410948861,1,Transworld Pictures
20011,20.380366683870882,1,SprocketHeads
22826,20.4963597945471,4,Hasbro Studios
76043,19.72684204904842,8,Revolution Sun Studios
11503,17.74242217588617,1,Joseph E. Levine Productions
553,14.451925773948599,2,Barclays Mercantile Industrial Finance
7400,14.473150691327502,3,Olympus Pictures
3491,17.21027891375074,2,Showbox
1225,17.247690304982918,2,One Race Productions
9037,14.78501479943215,1,Yari Film Group Releasing
12260,15.885695276505972,3,Bob Yari Productions
26947,14.78501479943215,1,Syndicate Films International
95293,14.78501479943215,1,Bob DeBrino Entertainment
95294,14.78501479943215,1,BDE Entertainment
95295,14.78501479943215,1,Crossroads Entertainment (II)
95296,14.78501479943215,1,Three Wolves Productions
5488,4.795790545596741,1,Fox Film Corporation
1296,17.925178055463245,2,Crossbow Productions
76634,17.3647531618787,1,Huayi Brothers Media Corporation
60746,17.77999992612721,2,Unique Features
2226,10.39781787377292,1,Media 8 Entertainment
2324,10.39781787377292,1,Empire Films
2959,10.39781787377292,1,Alla Prima Productions
2960,10.39781787377292,1,Brushwork Pictures
8890,17.819552897936752,1,Wessler Entertainment
20993,14.519655882479682,2,Antidote Films
55570,10.24994548006426,1,Campfire
55571,10.24994548006426,1,Zipper Bros Films
2650,15.36454411182221,1,Ealing Studios
2651,15.36454411182221,1,Fragile Films
3272,15.414862400069849,2,Aramid Entertainment Fund
2286,17.034596640726736,1,Linsefilm
2287,17.034596640726736,1,Unity Productions
2288,17.034596640726736,1,Michael Cerenzie Productions
11542,17.034596640726736,1,Funky Buddha Productions
1274,17.869952290324562,2,Clinica Estetico
14982,16.213405830762646,1,Tandem Productions
14983,16.213405830762646,1,DFI
6666,15.170466321878747,2,Herrick Entertainment
23735,11.51949384584826,1,Mann Made Films
73685,11.51949384584826,1,Emmett Furla Oasis Films (EFO Films)
76991,11.51949384584826,1,Highland Film Group (HFG)
85885,13.591074376067084,2,Lionsgate Premiere
7384,19.349717586217572,2,Hypnotic
8764,15.93215888717141,1,Redwave Films
20877,15.93215888717141,1,19 Entertainment
8366,13.605351097333346,1,Road Movies Filmproduktion
1660,13.430177434672853,1,Fígaro Films
31132,13.430177434672853,1,Acuarius Films S.A.
39126,13.430177434672853,1,Producciones Fenix
64,14.613393734427724,3,Les Productions Artistes Associés
119,10.453456963419745,1,Danmarks Radio (DR)
3179,10.453456963419745,1,SVT
5404,10.453456963419745,1,Norsk Rikskringkasting (NRK)
5996,11.461627242912966,2,BBC
